series_id,stats_data_id,reference_date,source_population_definition,unit,year,sex,age,category,subcategory,value,flag,retrieved_at
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,43歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,44歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,44歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,44歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.8,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,44歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,45歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.6,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,45歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,45歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,45歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.7,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,46歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.3,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,46歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,46歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,46歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.3,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,47歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,47歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.2,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,47歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,47歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,48歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,102.8,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,48歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,48歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.2,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,48歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,49歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.2,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,49歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,102.7,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,49歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.3,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,49歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.2,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,50歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,102.8,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,50歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,50歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,102.7,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,50歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.3,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,51歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,102.6,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,51歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,102.7,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,51歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.0,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,51歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,102.6,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,52歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,102.2,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,52歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,102.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,52歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,102.7,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,52歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.0,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,53歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,102.0,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,53歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,102.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,53歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,102.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,53歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,102.6,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,54歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,101.6,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,54歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,101.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,54歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,102.0,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,54歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,102.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,55歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,100.8,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,55歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,101.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,55歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,101.8,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,55歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,101.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,56歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,100.8,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,56歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,100.6,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,56歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,101.3,,2026-09-07T09:10:21Z
